DS	TC	SGMT	NUM_TXN	TXN_SIZ	THRD_CT	TIME	ABRTS
BOOST	07	16	10000	3	19	135856221	0
BOOST	08	16	10000	3	19	132237339	0
BOOST	09	16	10000	3	19	128544455	0
BOOST	10	16	10000	3	19	129741413	0
BOOST	11	16	10000	3	19	249549342	0
BOOST	12	16	10000	3	19	221683694	0
BOOST	13	16	10000	3	19	202934850	0
BOOST	14	16	10000	3	19	269290947	0
BOOST	15	16	10000	3	19	270102251	0
BOOST	16	16	10000	3	19	202233145	0
BOOST	17	16	10000	3	19	219446450	0
BOOST	18	16	10000	3	19	175417992	0
BOOST	19	16	10000	3	19	1077382	0
STMVE	01	16	10000	3	19	2286977	1
STMVE	02	16	10000	3	19	2601817	1
STMVE	03	16	10000	3	19	14465108	2971
STMVE	04	16	10000	3	19	1912475	10
STMVE	05	16	10000	3	19	4832208	18
STMVE	06	16	10000	3	19	5542665	12
STMVE	07	16	10000	3	19	4584820	16
STMVE	08	16	10000	3	19	5148082	20
STMVE	09	16	10000	3	19	4350736	16
STMVE	10	16	10000	3	19	4995205	8
STMVE	11	16	10000	3	19	16760791	0
STMVE	12	16	10000	3	19	16369495	0
STMVE	13	16	10000	3	19	17241010	0
STMVE	14	16	10000	3	19	14692827	0
STMVE	15	16	10000	3	19	16456268	0
STMVE	16	16	10000	3	19	15663001	0
STMVE	17	16	10000	3	19	14337246	0
STMVE	18	16	10000	3	19	13735992	2764
STMVE	19	16	10000	3	19	972625	19
SEGME	01	16	10000	4	19	5611731	3
SEGME	02	16	10000	4	19	2997955	3
SEGME	03	16	10000	4	19	14234661086	49
SEGME	04	16	10000	4	19	9564577	17
SEGME	05	16	10000	4	19	6834244	22
SEGME	06	16	10000	4	19	8091717	20
SEGME	07	16	10000	4	19	8518138	23
SEGME	08	16	10000	4	19	7607108	25
SEGME	09	16	10000	4	19	8777657	28
SEGME	10	16	10000	4	19	7504810	31
SEGME	11	16	10000	4	19	14202567866	65
SEGME	12	16	10000	4	19	14078542800	86
SEGME	13	16	10000	4	19	14025722556	73
SEGME	14	16	10000	4	19	14266058738	68
SEGME	15	16	10000	4	19	14286553519	73
SEGME	16	16	10000	4	19	14189663165	63
SEGME	17	16	10000	4	19	14345494914	28
SEGME	18	16	10000	4	19	14275012052	58
SEGME	19	16	10000	4	19	573469	0
COMPA	01	16	10000	4	19	153764005	3
COMPA	02	16	10000	4	19	149705748	3
COMPA	03	16	10000	4	19	584376550	699
COMPA	04	16	10000	4	19	152753894	27
COMPA	05	16	10000	4	19	163175535	20
COMPA	06	16	10000	4	19	156517944	27
COMPA	07	16	10000	4	19	154995251	27
COMPA	08	16	10000	4	19	154178440	27
COMPA	09	16	10000	4	19	162661998	18
COMPA	10	16	10000	4	19	155359480	27
COMPA	11	16	10000	4	19	1286098226	1660
COMPA	12	16	10000	4	19	1278884201	1456
COMPA	13	16	10000	4	19	1146122045	1107
COMPA	14	16	10000	4	19	988633578	1587
COMPA	15	16	10000	4	19	1117427494	1718
COMPA	16	16	10000	4	19	1265308550	0
COMPA	17	16	10000	4	19	1475148203	0
COMPA	18	16	10000	4	19	922841981	4018
COMPA	19	16	10000	4	19	822993	0
BOOST	01	16	10000	4	19	168258516	0
BOOST	02	16	10000	4	19	174362082	0
BOOST	03	16	10000	4	19	166622369	0
BOOST	04	16	10000	4	19	160719073	0
BOOST	05	16	10000	4	19	165380289	0
BOOST	06	16	10000	4	19	172058842	0
BOOST	07	16	10000	4	19	164348793	0
BOOST	08	16	10000	4	19	167954304	0
BOOST	09	16	10000	4	19	166923165	0
BOOST	10	16	10000	4	19	170956892	0
BOOST	11	16	10000	4	19	316367000	0
BOOST	12	16	10000	4	19	264982088	0
BOOST	13	16	10000	4	19	243950383	0
BOOST	14	16	10000	4	19	357915379	0
BOOST	15	16	10000	4	19	349477219	0
BOOST	16	16	10000	4	19	232485325	0
BOOST	17	16	10000	4	19	253003411	0
BOOST	18	16	10000	4	19	158014019	0
BOOST	19	16	10000	4	19	1064549	0
STMVE	01	16	10000	4	19	1889896	2
STMVE	02	16	10000	4	19	2057547	2
STMVE	03	16	10000	4	19	15331156	3534
STMVE	04	16	10000	4	19	1905105	20
STMVE	05	16	10000	4	19	5402629	22
STMVE	06	16	10000	4	19	5942891	15
STMVE	07	16	10000	4	19	5510514	22
STMVE	08	16	10000	4	19	6291344	17
STMVE	09	16	10000	4	19	5157809	18
STMVE	10	16	10000	4	19	6277670	16
STMVE	11	16	10000	4	19	19191246	0
STMVE	12	16	10000	4	19	18821406	0
STMVE	13	16	10000	4	19	18223918	0
STMVE	14	16	10000	4	19	17214013	0
STMVE	15	16	10000	4	19	18180774	0
STMVE	16	16	10000	4	19	17511395	0
STMVE	17	16	10000	4	19	16776559	0
STMVE	18	16	10000	4	19	14709000	4301
STMVE	19	16	10000	4	19	1012325	19
SEGME	01	16	10000	5	19	6434646	4
SEGME	02	16	10000	5	19	3355453	4
SEGME	03	16	10000	5	19	14195214487	67
SEGME	04	16	10000	5	19	11463549	26
SEGME	05	16	10000	5	19	8170602	20
SEGME	06	16	10000	5	19	9760227	34
SEGME	07	16	10000	5	19	10342208	30
SEGME	08	16	10000	5	19	9422299	31
SEGME	09	16	10000	5	19	10561073	30
SEGME	10	16	10000	5	19	8956289	31
SEGME	11	16	10000	5	19	14152307312	86
SEGME	12	16	10000	5	19	14100635829	55
SEGME	13	16	10000	5	19	14168451387	67
SEGME	14	16	10000	5	19	14233941714	80
SEGME	15	16	10000	5	19	14149242920	64
SEGME	16	16	10000	5	19	14080222063	59
SEGME	17	16	10000	5	19	14251192087	22
SEGME	18	16	10000	5	19	14261916694	46
SEGME	19	16	10000	5	19	590664	0
COMPA	01	16	10000	5	19	201947898	4
COMPA	02	16	10000	5	19	204551436	4
COMPA	03	16	10000	5	19	727309833	831
COMPA	04	16	10000	5	19	188565143	24
COMPA	05	16	10000	5	19	199380370	43
COMPA	06	16	10000	5	19	190238854	30
COMPA	07	16	10000	5	19	195020498	27
COMPA	08	16	10000	5	19	200623997	40
COMPA	09	16	10000	5	19	191015487	25
COMPA	10	16	10000	5	19	187251479	34
COMPA	11	16	10000	5	19	1738062322	1937
COMPA	12	16	10000	5	19	1650208893	1548
COMPA	13	16	10000	5	19	1531586127	1170
COMPA	14	16	10000	5	19	1381026658	1838
COMPA	15	16	10000	5	19	1569847720	2085
COMPA	16	16	10000	5	19	1509496655	0
COMPA	17	16	10000	5	19	1850000917	0
COMPA	18	16	10000	5	19	1004687536	5038
COMPA	19	16	10000	5	19	1011466	0
BOOST	01	16	10000	5	19	206774659	0
BOOST	02	16	10000	5	19	209253019	0
BOOST	03	16	10000	5	19	189582798	0
BOOST	04	16	10000	5	19	197943689	0
BOOST	05	16	10000	5	19	204294124	0
BOOST	06	16	10000	5	19	207130050	0
BOOST	07	16	10000	5	19	199758242	0
BOOST	08	16	10000	5	19	207900666	0
BOOST	09	16	10000	5	19	206982925	0
BOOST	10	16	10000	5	19	198325025	0
BOOST	11	16	10000	5	19	364838655	0
BOOST	12	16	10000	5	19	317908299	0
BOOST	13	16	10000	5	19	280110288	0
BOOST	14	16	10000	5	19	433145383	0
BOOST	15	16	10000	5	19	418305284	0
BOOST	16	16	10000	5	19	254146510	0
BOOST	17	16	10000	5	19	300812634	0
BOOST	18	16	10000	5	19	173905742	0
BOOST	19	16	10000	5	19	1063936	0
STMVE	01	16	10000	5	19	2409805	3
STMVE	02	16	10000	5	19	2822466	3
STMVE	03	16	10000	5	19	15754227	4020
STMVE	04	16	10000	5	19	1912915	18
STMVE	05	16	10000	5	19	6344624	21
STMVE	06	16	10000	5	19	7003938	22
STMVE	07	16	10000	5	19	6307818	27
STMVE	08	16	10000	5	19	6662499	32
STMVE	09	16	10000	5	19	5733310	25
STMVE	10	16	10000	5	19	7203726	30
STMVE	11	16	10000	5	19	19123658	0
STMVE	12	16	10000	5	19	19916609	0
STMVE	13	16	10000	5	19	20152865	0
STMVE	14	16	10000	5	19	18581443	0
STMVE	15	16	10000	5	19	19362454	0
STMVE	16	16	10000	5	19	18927892	0
STMVE	17	16	10000	5	19	17569847	0
STMVE	18	16	10000	5	19	14154775	5608
STMVE	19	16	10000	5	19	992815	19
SEGME	01	16	10000	1	20	3014618	0
SEGME	02	16	10000	1	20	2512739	0
SEGME	03	16	10000	1	20	13410001304	4
SEGME	04	16	10000	1	20	3417205	0
SEGME	05	16	10000	1	20	2940284	0
SEGME	06	16	10000	1	20	3018200	0
SEGME	07	16	10000	1	20	3189858	0
SEGME	08	16	10000	1	20	2919424	0
SEGME	09	16	10000	1	20	3134178	0
SEGME	10	16	10000	1	20	2886350	0
SEGME	11	16	10000	1	20	14855560832	29
SEGME	12	16	10000	1	20	14590575512	31
SEGME	13	16	10000	1	20	14554253209	33
SEGME	14	16	10000	1	20	14666910684	8
SEGME	15	16	10000	1	20	14640997177	12
SEGME	16	16	10000	1	20	14731423454	91
SEGME	17	16	10000	1	20	14880522851	37
SEGME	18	16	10000	1	20	14604017210	104
SEGME	19	16	10000	1	20	544915	0
COMPA	01	16	10000	1	20	48828309	0
COMPA	02	16	10000	1	20	48033959	0
COMPA	03	16	10000	1	20	172808067	0
COMPA	04	16	10000	1	20	46858152	0
COMPA	05	16	10000	1	20	48220666	0
COMPA	06	16	10000	1	20	47198076	0
COMPA	07	16	10000	1	20	49725364	0
COMPA	08	16	10000	1	20	46742538	0
COMPA	09	16	10000	1	20	49315508	0
COMPA	10	16	10000	1	20	47826033	0
COMPA	11	16	10000	1	20	174884790	0
COMPA	12	16	10000	1	20	216929941	0
COMPA	13	16	10000	1	20	237523244	0
COMPA	14	16	10000	1	20	98690313	0
COMPA	15	16	10000	1	20	120129301	0
COMPA	16	16	10000	1	20	460983199	1
COMPA	17	16	10000	1	20	472174793	2
COMPA	18	16	10000	1	20	456081308	0
COMPA	19	16	10000	1	20	1089433	0
BOOST	01	16	10000	1	20	55693649	0
BOOST	02	16	10000	1	20	54504662	0
BOOST	03	16	10000	1	20	70587645	0
BOOST	04	16	10000	1	20	57817968	0
BOOST	05	16	10000	1	20	53503059	0
BOOST	06	16	10000	1	20	55589639	0
BOOST	07	16	10000	1	20	53882310	0
BOOST	08	16	10000	1	20	57622928	0
BOOST	09	16	10000	1	20	55022901	0
BOOST	10	16	10000	1	20	55225529	0
BOOST	11	16	10000	1	20	70948422	0
BOOST	12	16	10000	1	20	77196191	0
BOOST	13	16	10000	1	20	79206909	0
BOOST	14	16	10000	1	20	85897977	0
BOOST	15	16	10000	1	20	90246561	0
BOOST	16	16	10000	1	20	121686008	0
BOOST	17	16	10000	1	20	121280454	0
BOOST	18	16	10000	1	20	123445639	0
BOOST	19	16	10000	1	20	1123920	0
STMVE	01	16	10000	1	20	2084492	0
STMVE	02	16	10000	1	20	1801584	0
STMVE	03	16	10000	1	20	11701367	1687
STMVE	04	16	10000	1	20	1746026	0
STMVE	05	16	10000	1	20	3289636	0
STMVE	06	16	10000	1	20	3136717	0
STMVE	07	16	10000	1	20	2843646	0
STMVE	08	16	10000	1	20	3111369	0
STMVE	09	16	10000	1	20	2363382	0
STMVE	10	16	10000	1	20	3797368	0
STMVE	11	16	10000	1	20	12822260	0
STMVE	12	16	10000	1	20	11454022	0
STMVE	13	16	10000	1	20	12582613	0
STMVE	14	16	10000	1	20	10234145	0
STMVE	15	16	10000	1	20	11482534	0
STMVE	16	16	10000	1	20	13493487	0
STMVE	17	16	10000	1	20	13862476	0
STMVE	18	16	10000	1	20	14425570	0
STMVE	19	16	10000	1	20	1050973	20
SEGME	01	16	10000	2	20	4149510	0
SEGME	02	16	10000	2	20	2570634	0
SEGME	03	16	10000	2	20	14504830141	34
SEGME	04	16	10000	2	20	5246667	0
SEGME	05	16	10000	2	20	4000644	0
SEGME	06	16	10000	2	20	4626119	0
SEGME	07	16	10000	2	20	4774207	0
SEGME	08	16	10000	2	20	4342734	0
SEGME	09	16	10000	2	20	4882501	0
SEGME	10	16	10000	2	20	4289475	0
SEGME	11	16	10000	2	20	32631930	1984
SEGME	12	16	10000	2	20	34295306	3098
SEGME	13	16	10000	2	20	14423202170	68
SEGME	14	16	10000	2	20	22727888	43
SEGME	15	16	10000	2	20	14650612730	33
SEGME	16	16	10000	2	20	14861739091	91
SEGME	17	16	10000	2	20	14998116846	38
SEGME	18	16	10000	2	20	14669627679	79
SEGME	19	16	10000	2	20	1033405	0
COMPA	01	16	10000	2	20	83386808	0
COMPA	02	16	10000	2	20	85095454	0
COMPA	03	16	10000	2	20	291918406	268
COMPA	04	16	10000	2	20	85260603	0
COMPA	05	16	10000	2	20	86773263	0
COMPA	06	16	10000	2	20	85256081	0
COMPA	07	16	10000	2	20	82479008	0
COMPA	08	16	10000	2	20	86436301	0
COMPA	09	16	10000	2	20	88296827	0
COMPA	10	16	10000	2	20	88246813	0
COMPA	11	16	10000	2	20	482756928	786
COMPA	12	16	10000	2	20	563230494	704
COMPA	13	16	10000	2	20	609927909	607
COMPA	14	16	10000	2	20	306793206	612
COMPA	15	16	10000	2	20	380093706	713
COMPA	16	16	10000	2	20	779365115	0
COMPA	17	16	10000	2	20	876072732	0
COMPA	18	16	10000	2	20	868349619	100
COMPA	19	16	10000	2	20	1119617	0
BOOST	01	16	10000	2	20	101762874	0
BOOST	02	16	10000	2	20	98392425	0
BOOST	03	16	10000	2	20	98755692	0
BOOST	04	16	10000	2	20	93746336	0
BOOST	05	16	10000	2	20	94900669	0
BOOST	06	16	10000	2	20	94450537	0
BOOST	07	16	10000	2	20	92568397	0
BOOST	08	16	10000	2	20	84726751	0
BOOST	09	16	10000	2	20	96581374	0
BOOST	10	16	10000	2	20	92652657	0
BOOST	11	16	10000	2	20	178808012	0
BOOST	12	16	10000	2	20	164109978	0
BOOST	13	16	10000	2	20	158095918	0
BOOST	14	16	10000	2	20	181208039	0
BOOST	15	16	10000	2	20	188886452	0
BOOST	16	16	10000	2	20	163805555	0
BOOST	17	16	10000	2	20	171804844	0
BOOST	18	16	10000	2	20	173270803	0
BOOST	19	16	10000	2	20	1105289	0
STMVE	01	16	10000	2	20	2128988	0
STMVE	02	16	10000	2	20	1802981	0
STMVE	03	16	10000	2	20	14178835	2390
STMVE	04	16	10000	2	20	1787133	0
STMVE	05	16	10000	2	20	3805755	0
STMVE	06	16	10000	2	20	4042969	0
STMVE	07	16	10000	2	20	3892461	0
STMVE	08	16	10000	2	20	4402071	0
STMVE	09	16	10000	2	20	3958448	0
STMVE	10	16	10000	2	20	4361286	0
STMVE	11	16	10000	2	20	13806369	0
STMVE	12	16	10000	2	20	16110271	0
STMVE	13	16	10000	2	20	15179627	0
STMVE	14	16	10000	2	20	12556856	0
STMVE	15	16	10000	2	20	14078808	0
STMVE	16	16	10000	2	20	14684600	0
STMVE	17	16	10000	2	20	14746744	0
STMVE	18	16	10000	2	20	14339931	26
STMVE	19	16	10000	2	20	1043750	20
SEGME	01	16	10000	3	20	4921362	0
SEGME	02	16	10000	3	20	3100671	0
SEGME	03	16	10000	3	20	14776696435	55
SEGME	04	16	10000	3	20	7445589	0
SEGME	05	16	10000	3	20	5524097	0
SEGME	06	16	10000	3	20	6478073	0
SEGME	07	16	10000	3	20	6801108	0
SEGME	08	16	10000	3	20	6062472	0
SEGME	09	16	10000	3	20	6853487	0
SEGME	10	16	10000	3	20	5966970	0
SEGME	11	16	10000	3	20	14777801431	69
SEGME	12	16	10000	3	20	14757048868	104
SEGME	13	16	10000	3	20	14664393525	92
SEGME	14	16	10000	3	20	14503771400	57
SEGME	15	16	10000	3	20	14701660284	66
SEGME	16	16	10000	3	20	14590415898	80
SEGME	17	16	10000	3	20	14699847125	29
SEGME	18	16	10000	3	20	14782789365	64
SEGME	19	16	10000	3	20	683511	0
COMPA	01	16	10000	3	20	118350446	0
COMPA	02	16	10000	3	20	124824651	0
COMPA	03	16	10000	3	20	449659914	475
COMPA	04	16	10000	3	20	120125470	0
COMPA	05	16	10000	3	20	124580751	0
COMPA	06	16	10000	3	20	121092938	0
COMPA	07	16	10000	3	20	120872768	0
COMPA	08	16	10000	3	20	125230704	0
COMPA	09	16	10000	3	20	127145789	0
COMPA	10	16	10000	3	20	123887483	0
COMPA	11	16	10000	3	20	881404575	1381
COMPA	12	16	10000	3	20	940519055	1153
COMPA	13	16	10000	3	20	948530629	912
COMPA	14	16	10000	3	20	653899405	1156
COMPA	15	16	10000	3	20	780313148	1307
COMPA	16	16	10000	3	20	1129309373	0
COMPA	17	16	10000	3	20	1305317943	0
COMPA	18	16	10000	3	20	1013047923	2560
COMPA	19	16	10000	3	20	1134686	0
BOOST	01	16	10000	3	20	136465738	0
BOOST	02	16	10000	3	20	131378084	0
BOOST	03	16	10000	3	20	139434356	0
BOOST	04	16	10000	3	20	137621611	0
BOOST	05	16	10000	3	20	138160406	0
BOOST	06	16	10000	3	20	131719195	0
BOOST	07	16	10000	3	20	133771266	0
BOOST	08	16	10000	3	20	130455446	0
BOOST	09	16	10000	3	20	136527914	0
BOOST	10	16	10000	3	20	137627877	0
BOOST	11	16	10000	3	20	248450526	0
BOOST	12	16	10000	3	20	222128088	0
BOOST	13	16	10000	3	20	184723718	0
BOOST	14	16	10000	3	20	270883307	0
BOOST	15	16	10000	3	20	195360255	0
BOOST	16	16	10000	3	20	205212283	0
BOOST	17	16	10000	3	20	215849937	0
BOOST	18	16	10000	3	20	175093251	0
BOOST	19	16	10000	3	20	1131812	0
STMVE	01	16	10000	3	20	1813316	0
STMVE	02	16	10000	3	20	2709126	0
STMVE	03	16	10000	3	20	15402804	2934
STMVE	04	16	10000	3	20	2043795	0
STMVE	05	16	10000	3	20	4679748	0
STMVE	06	16	10000	3	20	5278319	0
STMVE	07	16	10000	3	20	4822847	0
STMVE	08	16	10000	3	20	5236842	0
STMVE	09	16	10000	3	20	4441074	0
STMVE	10	16	10000	3	20	5207548	0
STMVE	11	16	10000	3	20	15799242	0
STMVE	12	16	10000	3	20	17065792	0
STMVE	13	16	10000	3	20	15634725	0
STMVE	14	16	10000	3	20	15201447	0
STMVE	15	16	10000	3	20	15811564	0
STMVE	16	16	10000	3	20	17281369	0
STMVE	17	16	10000	3	20	15205139	0
STMVE	18	16	10000	3	20	13821083	2745
STMVE	19	16	10000	3	20	1039928	20
SEGME	01	16	10000	4	20	5506110	0
SEGME	02	16	10000	4	20	3269488	0
SEGME	03	16	10000	4	20	14721094411	59
SEGME	04	16	10000	4	20	9591619	0
SEGME	05	16	10000	4	20	6867710	0
SEGME	06	16	10000	4	20	8210700	0
SEGME	07	16	10000	4	20	8407352	0
SEGME	08	16	10000	4	20	7658976	0
SEGME	09	16	10000	4	20	8730968	0
SEGME	10	16	10000	4	20	7426140	0
SEGME	11	16	10000	4	20	14724671959	72
SEGME	12	16	10000	4	20	14588968212	74
SEGME	13	16	10000	4	20	14613537393	75
SEGME	14	16	10000	4	20	14913787677	49
SEGME	15	16	10000	4	20	14691414162	63
SEGME	16	16	10000	4	20	14647073700	79
SEGME	17	16	10000	4	20	14672705574	39
SEGME	18	16	10000	4	20	14721459756	65
SEGME	19	16	10000	4	20	605650	0
COMPA	01	16	10000	4	20	159423281	0
COMPA	02	16	10000	4	20	161236660	0
COMPA	03	16	10000	4	20	595721442	686
COMPA	04	16	10000	4	20	161032259	0
COMPA	05	16	10000	4	20	158092368	0
COMPA	06	16	10000	4	20	157006849	0
COMPA	07	16	10000	4	20	160382967	0
COMPA	08	16	10000	4	20	159846922	0
COMPA	09	16	10000	4	20	158961548	0
COMPA	10	16	10000	4	20	165292891	0
COMPA	11	16	10000	4	20	1328217268	1730
COMPA	12	16	10000	4	20	1407770517	1337
COMPA	13	16	10000	4	20	1256496323	1098
COMPA	14	16	10000	4	20	1086949915	1519
COMPA	15	16	10000	4	20	1220106289	1762
COMPA	16	16	10000	4	20	1369370195	0
COMPA	17	16	10000	4	20	1549957579	0
COMPA	18	16	10000	4	20	991177526	4161
COMPA	19	16	10000	4	20	1125481	0
BOOST	01	16	10000	4	20	168899681	0
BOOST	02	16	10000	4	20	168973279	0
BOOST	03	16	10000	4	20	169556470	0
BOOST	04	16	10000	4	20	174571559	0
BOOST	05	16	10000	4	20	164770981	0
BOOST	06	16	10000	4	20	171631453	0
BOOST	07	16	10000	4	20	175766680	0
BOOST	08	16	10000	4	20	171969833	0
BOOST	09	16	10000	4	20	167070375	0
BOOST	10	16	10000	4	20	172775046	0
BOOST	11	16	10000	4	20	309550776	0
BOOST	12	16	10000	4	20	266523290	0
BOOST	13	16	10000	4	20	237284302	0
BOOST	14	16	10000	4	20	354855620	0
BOOST	15	16	10000	4	20	353759728	0
BOOST	16	16	10000	4	20	221873091	0
BOOST	17	16	10000	4	20	256201861	0
BOOST	18	16	10000	4	20	160588238	0
BOOST	19	16	10000	4	20	1097165	0
STMVE	01	16	10000	4	20	1911406	0
STMVE	02	16	10000	4	20	2734081	0
STMVE	03	16	10000	4	20	15385601	3494
STMVE	04	16	10000	4	20	1952362	0
STMVE	05	16	10000	4	20	5581275	0
STMVE	06	16	10000	4	20	6072938	0
STMVE	07	16	10000	4	20	5863928	0
STMVE	08	16	10000	4	20	6147670	0
STMVE	09	16	10000	4	20	5310620	0
STMVE	10	16	10000	4	20	6238056	0
STMVE	11	16	10000	4	20	18886178	0
STMVE	12	16	10000	4	20	19355428	0
STMVE	13	16	10000	4	20	19272012	0
STMVE	14	16	10000	4	20	16673077	0
STMVE	15	16	10000	4	20	18567039	0
STMVE	16	16	10000	4	20	17395384	0
STMVE	17	16	10000	4	20	16843098	0
STMVE	18	16	10000	4	20	14645445	4343
STMVE	19	16	10000	4	20	1032777	20
SEGME	01	16	10000	5	20	6365667	0
SEGME	02	16	10000	5	20	3270715	0
SEGME	03	16	10000	5	20	14719988307	61
SEGME	04	16	10000	5	20	11496041	0
SEGME	05	16	10000	5	20	8185236	0
SEGME	06	16	10000	5	20	9753770	0
SEGME	07	16	10000	5	20	10215596	0
SEGME	08	16	10000	5	20	9110485	0
SEGME	09	16	10000	5	20	10579769	0
SEGME	10	16	10000	5	20	8841323	0
SEGME	11	16	10000	5	20	14616451134	73
SEGME	12	16	10000	5	20	14605049874	73
SEGME	13	16	10000	5	20	14601312285	83
SEGME	14	16	10000	5	20	14616787871	56
SEGME	15	16	10000	5	20	14756876864	61
SEGME	16	16	10000	5	20	14736270882	60
SEGME	17	16	10000	5	20	14623895678	38
SEGME	18	16	10000	5	20	14641596227	35
SEGME	19	16	10000	5	20	559761	0
COMPA	01	16	10000	5	20	199267637	0
COMPA	02	16	10000	5	20	197971800	0
COMPA	03	16	10000	5	20	778124510	840
COMPA	04	16	10000	5	20	190800291	0
COMPA	05	16	10000	5	20	198723321	0
COMPA	06	16	10000	5	20	191841768	0
COMPA	07	16	10000	5	20	194361711	0
COMPA	08	16	10000	5	20	197511541	0
COMPA	09	16	10000	5	20	202295237	0
COMPA	10	16	10000	5	20	192702906	0
COMPA	11	16	10000	5	20	1785169473	1938
COMPA	12	16	10000	5	20	1647003103	1562
COMPA	13	16	10000	5	20	1612539664	1195
COMPA	14	16	10000	5	20	1505561811	1985
COMPA	15	16	10000	5	20	1712247877	2053
COMPA	16	16	10000	5	20	1555870723	0
COMPA	17	16	10000	5	20	1984170674	0
COMPA	18	16	10000	5	20	1115168844	5196
COMPA	19	16	10000	5	20	1095299	0
BOOST	01	16	10000	5	20	209430362	0
BOOST	02	16	10000	5	20	206682736	0
BOOST	03	16	10000	5	20	192390753	0
BOOST	04	16	10000	5	20	204125251	0
BOOST	05	16	10000	5	20	196731412	0
BOOST	06	16	10000	5	20	217472542	0
BOOST	07	16	10000	5	20	212930865	0
BOOST	08	16	10000	5	20	195908035	0
BOOST	09	16	10000	5	20	219976789	0
BOOST	10	16	10000	5	20	198390484	0
BOOST	11	16	10000	5	20	365056493	0
BOOST	12	16	10000	5	20	318650160	0
BOOST	13	16	10000	5	20	285963811	0
BOOST	14	16	10000	5	20	435889229	0
BOOST	15	16	10000	5	20	416001284	0
BOOST	16	16	10000	5	20	253490879	0
BOOST	17	16	10000	5	20	303250468	0
BOOST	18	16	10000	5	20	172861313	0
BOOST	19	16	10000	5	20	1122580	0
STMVE	01	16	10000	5	20	2138337	0
STMVE	02	16	10000	5	20	1988746	0
STMVE	03	16	10000	5	20	16867186	4064
STMVE	04	16	10000	5	20	2504064	0
STMVE	05	16	10000	5	20	5980571	0
STMVE	06	16	10000	5	20	7305929	0
STMVE	07	16	10000	5	20	6425889	0
STMVE	08	16	10000	5	20	7144808	0
STMVE	09	16	10000	5	20	6415969	0
STMVE	10	16	10000	5	20	6847528	0
STMVE	11	16	10000	5	20	19279025	0
STMVE	12	16	10000	5	20	20241324	0
STMVE	13	16	10000	5	20	19902257	0
STMVE	14	16	10000	5	20	17936168	0
STMVE	15	16	10000	5	20	19781220	0
STMVE	16	16	10000	5	20	17905327	0
STMVE	17	16	10000	5	20	17504957	0
STMVE	18	16	10000	5	20	13347305	5569
STMVE	19	16	10000	5	20	1065125	20
SEGME	01	16	10000	1	21	2947566	0
SEGME	02	16	10000	1	21	2518474	0
SEGME	03	16	10000	1	21	15616888967	24
SEGME	04	16	10000	1	21	3477365	4
SEGME	05	16	10000	1	21	2762289	3
SEGME	06	16	10000	1	21	3028785	4
SEGME	07	16	10000	1	21	3386103	5717
SEGME	08	16	10000	1	21	2934544	2
SEGME	09	16	10000	1	21	3169714	6
SEGME	10	16	10000	1	21	3108271	7
SEGME	11	16	10000	1	21	15549673895	20
SEGME	12	16	10000	1	21	15514244618	39
SEGME	13	16	10000	1	21	15265602224	49
SEGME	14	16	10000	1	21	15591732749	9
SEGME	15	16	10000	1	21	15513869742	12
SEGME	16	16	10000	1	21	15503488112	106
SEGME	17	16	10000	1	21	15523607548	69
SEGME	18	16	10000	1	21	37272941	199
SEGME	19	16	10000	1	21	591406	0
COMPA	01	16	10000	1	21	47626997	0
COMPA	02	16	10000	1	21	47046403	0
COMPA	03	16	10000	1	21	188943661	1
COMPA	04	16	10000	1	21	48560775	6
COMPA	05	16	10000	1	21	48578152	4
COMPA	06	16	10000	1	21	47412075	6
COMPA	07	16	10000	1	21	48399254	4
COMPA	08	16	10000	1	21	45765862	3
COMPA	09	16	10000	1	21	47210943	3
COMPA	10	16	10000	1	21	46261489	7
COMPA	11	16	10000	1	21	175240024	0
COMPA	12	16	10000	1	21	233727340	1
COMPA	13	16	10000	1	21	253331987	1
COMPA	14	16	10000	1	21	97619823	0
COMPA	15	16	10000	1	21	129631213	0
COMPA	16	16	10000	1	21	499053604	1
COMPA	17	16	10000	1	21	498976265	1
COMPA	18	16	10000	1	21	491885878	0
COMPA	19	16	10000	1	21	1144070	0
BOOST	01	16	10000	1	21	56069256	0
BOOST	02	16	10000	1	21	56054347	0
BOOST	03	16	10000	1	21	62806027	0
BOOST	04	16	10000	1	21	56750493	0
BOOST	05	16	10000	1	21	56500304	0
BOOST	06	16	10000	1	21	51972410	0
BOOST	07	16	10000	1	21	54715277	0
BOOST	08	16	10000	1	21	56613770	0
BOOST	09	16	10000	1	21	56795760	0
BOOST	10	16	10000	1	21	58274685	0
BOOST	11	16	10000	1	21	71829830	0
BOOST	12	16	10000	1	21	78173440	0
BOOST	13	16	10000	1	21	80122632	0
BOOST	14	16	10000	1	21	86131471	0
BOOST	15	16	10000	1	21	93741623	0
BOOST	16	16	10000	1	21	127230080	0
BOOST	17	16	10000	1	21	124855518	0
BOOST	18	16	10000	1	21	123208678	0
BOOST	19	16	10000	1	21	1163169	0
STMVE	01	16	10000	1	21	1556789	0
STMVE	02	16	10000	1	21	1808509	0
STMVE	03	16	10000	1	21	12206057	1677
STMVE	04	16	10000	1	21	1538976	3
STMVE	05	16	10000	1	21	3117903	5
STMVE	06	16	10000	1	21	3192387	3
STMVE	07	16	10000	1	21	3007487	2
