DS	TESTCASE	SGMT_SIZE	NUM_TXN	TXN_SIZE	THRD_CNT	TIME	ABORTS	SYSTEM	THRUPUT	RELATIVE
COMPA	5	16	10000	5	6	152174447	16	INTEL	328570.2756652699	0.84214236704274
COMPA	6	16	10000	5	6	150240840	21	INTEL	332798.9912729455	0.87627635069133
COMPA	7	16	10000	5	6	150784030	19	INTEL	331600.1038040965	0.8851941216851679
COMPA	8	16	10000	5	6	146786622	17	INTEL	340630.49696722365	0.8045481692466497
COMPA	9	16	10000	5	6	152353064	14	INTEL	328185.06360987923	0.8718793210486401
COMPA	10	16	10000	5	6	153345630	17	INTEL	326060.8078626042	0.8649927617761262
COMPA	11	16	10000	5	6	491816654	1568	INTEL	101663.90176775104	0.21326827415649086
COMPA	12	16	10000	5	6	450005424	1199	INTEL	111109.77186799419	0.20288768341601143
COMPA	13	16	10000	5	6	420628437	911	INTEL	118869.75677776156	0.20461941093155334
COMPA	14	16	10000	5	6	406320845	1403	INTEL	123055.46371857934	0.28221528728116324
COMPA	15	16	10000	5	6	471821347	1524	INTEL	105972.31413524832	0.23921933104056867
COMPA	16	16	10000	5	6	401237331	0	INTEL	124614.52645840673	0.19523338171143403
COMPA	17	16	10000	5	6	509928060	0	INTEL	98053.04693371845	0.14196556078910424
COMPA	18	16	10000	5	6	279598887	5110	INTEL	178827.6074217706	0.148354807292205
COMPA	19	16	10000	5	6	216422	0	INTEL	231030117.08606333	0.6736745802182772
BOOST	1	16	10000	5	6	172930377	0	INTEL	289133.70147802314	0.7322044350831433
BOOST	2	16	10000	5	6	176039340	0	INTEL	284027.4225068101	0.6887486569763326
BOOST	3	16	10000	5	6	168719462	0	INTEL	296349.9255349688	0.34158867220664796
BOOST	4	16	10000	5	6	170508805	0	INTEL	293239.9883982531	0.6272852888740849
BOOST	5	16	10000	5	6	180923802	0	INTEL	276359.43666494475	0.5867227795710374
BOOST	6	16	10000	5	6	173524461	0	INTEL	288143.81391451205	0.7510618632608805
BOOST	7	16	10000	5	6	175764845	0	INTEL	284470.99304755736	0.7126095778709332
BOOST	8	16	10000	5	6	187514132	0	INTEL	266646.5693369714	0.5935987533995571
BOOST	9	16	10000	5	6	178173903	0	INTEL	280624.71079168085	0.6213048495659883
BOOST	10	16	10000	5	6	182452510	0	INTEL	274043.91422184324	0.7034725803443317
BOOST	11	16	10000	5	6	326355785	0	INTEL	153207.02833565522	0.3095104228043637
BOOST	12	16	10000	5	6	295141373	0	INTEL	169410.33882091483	0.24584408232050883
BOOST	13	16	10000	5	6	278887319	0	INTEL	179283.877729844	0.29730402693569585
BOOST	14	16	10000	5	6	337082867	0	INTEL	148331.47838391917	0.3407992818573007
BOOST	15	16	10000	5	6	339318588	0	INTEL	147354.14377004304	0.3118812253220858
BOOST	16	16	10000	5	6	237436730	0	INTEL	210582.41494481498	0.2616268173841511
BOOST	17	16	10000	5	6	267306058	0	INTEL	187051.50333704744	0.35116379218012334
BOOST	18	16	10000	5	6	155333987	0	INTEL	321887.05746669596	0.27148586612922
BOOST	19	16	10000	5	6	247360	0	INTEL	202134540.7503234	0.2785009702457956
STMVE	1	16	10000	5	6	1175839	3	INTEL	42522828.38041603	3.10740586083639
STMVE	2	16	10000	5	6	1152032	3	INTEL	43401572.17855059	3.2027391600233326
STMVE	3	16	10000	5	6	10829756	4021	INTEL	4616909.1898284685	0.39675030536237377
STMVE	4	16	10000	5	6	1057082	25	INTEL	47300020.24440867	3.545596273515205
STMVE	5	16	10000	5	6	4313926	15	INTEL	11590370.34942185	0.8657923200351606
STMVE	6	16	10000	5	6	4787821	14	INTEL	10443164.019707503	0.9503573755159184
STMVE	7	16	10000	5	6	4469448	16	INTEL	11187063.816381799	0.961355630493967
STMVE	8	16	10000	5	6	4908103	20	INTEL	10187235.271957414	0.8699367148570436
STMVE	9	16	10000	5	6	4014894	19	INTEL	12453628.9127434	1.04666225310058
STMVE	10	16	10000	5	6	4750719	12	INTEL	10524722.678819774	0.8892994934029985
STMVE	11	16	10000	5	6	13720043	0	INTEL	3644303.4471539194	0.37279438555695493
STMVE	12	16	10000	5	6	14941518	0	INTEL	3346380.2004588824	0.34672715315806596
STMVE	13	16	10000	5	6	13666103	0	INTEL	3658687.483915495	0.3749417811354122
STMVE	14	16	10000	5	6	12664486	0	INTEL	3948048.1087033455	0.384061382356931
STMVE	15	16	10000	5	6	14049594	0	INTEL	3558821.699758726	0.34967793375381523
STMVE	16	16	10000	5	6	13044814	0	INTEL	3832940.8146409756	0.34730981982571774
STMVE	17	16	10000	5	6	13272294	0	INTEL	3767246.2650390356	0.3404443120382957
STMVE	18	16	10000	5	6	10029430	5528	INTEL	4985328.179168707	0.3853480207748596
STMVE	19	16	10000	5	6	304787	6	INTEL	164048991.59084868	0.29467464163497786
SEGME	1	16	10000	1	7	3302450	0	INTEL	3028054.9289164105	3.3717652046208118
SEGME	2	16	10000	1	7	2751950	0	INTEL	3633786.951071059	3.6123814022783844
SEGME	3	16	10000	1	7	9506665695	5	INTEL	1051.8935156476016	0.001053175037517715
SEGME	4	16	10000	1	7	3922958	3	INTEL	2549096.8804662195	3.6316595793276396
SEGME	5	16	10000	1	7	3290146	4	INTEL	3039378.7996034217	3.7437396395175164
SEGME	6	16	10000	1	7	3558265	6	INTEL	2810358.419060975	3.8452566068013483
SEGME	7	16	10000	1	7	3705579	7	INTEL	2698633.600848882	3.7764824336493703
SEGME	8	16	10000	1	7	3573663	6	INTEL	2798249.3033058797	3.7909710568679813
SEGME	9	16	10000	1	7	3803524	3	INTEL	2629140.765248228	3.702097843999407
SEGME	10	16	10000	1	7	3412554	0	INTEL	2930356.5599254984	3.873087136496595
SEGME	11	16	10000	1	7	9516179143	1	INTEL	1050.8419240253472	0.0012835172411591914
SEGME	12	16	10000	1	7	9517138334	3	INTEL	1050.7360142360205	0.00118295685161783
SEGME	13	16	10000	1	7	9529699388	1	INTEL	1049.3510438107012	0.0011384485027577452
SEGME	14	16	10000	1	7	9545128871	0	INTEL	1047.6547917945863	0.0014068310843657753
SEGME	15	16	10000	1	7	9536617498	0	INTEL	1048.5898173117648	0.0013386247275490757
SEGME	16	16	10000	1	7	9679205064	3	INTEL	1033.1426944546445	0.0013691873363950871
SEGME	17	16	10000	1	7	9528185835	4	INTEL	1049.517733298912	0.0012356127602752619
SEGME	18	16	10000	1	7	9543088431	3	INTEL	1047.8787944074538	0.0013092510973086256
SEGME	19	16	10000	1	7	227359	0	INTEL	43983303.9378252	0.2677483627215109
COMPA	1	16	10000	1	7	38815925	0	INTEL	257626.21913557386	1.1399774448245146
COMPA	2	16	10000	1	7	41465629	0	INTEL	241163.5911757181	0.9586859034503009
COMPA	3	16	10000	1	7	58776095	0	INTEL	170137.1960828633	0.30562229423373566
COMPA	4	16	10000	1	7	37470895	2	INTEL	266873.79631578055	0.6492175860758064
COMPA	5	16	10000	1	7	35411051	4	INTEL	282397.71815866185	1.166002387220871
COMPA	6	16	10000	1	7	41696275	4	INTEL	239829.57710251096	0.6026451043888212
COMPA	7	16	10000	1	7	38853185	6	INTEL	257379.15694685004	1.1313252439922237
COMPA	8	16	10000	1	7	39267907	2	INTEL	254660.88630595972	1.1113036404002892
COMPA	9	16	10000	1	7	39700580	3	INTEL	251885.4888266116	1.071228228907487
COMPA	10	16	10000	1	7	38493375	1	INTEL	259784.96299687933	0.6165710593056597
COMPA	11	16	10000	1	7	65550041	1	INTEL	152555.20587698792	0.6060714286967418
COMPA	12	16	10000	1	7	78675379	0	INTEL	127104.56723697511	0.4868841496143285
COMPA	13	16	10000	1	7	85883383	1	INTEL	116436.95963862998	0.4223923619776366
COMPA	14	16	10000	1	7	52140422	0	INTEL	191789.7787632022	0.4397924128807396
COMPA	15	16	10000	1	7	48901718	0	INTEL	204491.79311041793	0.43757209102551364
COMPA	16	16	10000	1	7	148275067	1	INTEL	67442.22209658485	0.28629937493132274
COMPA	17	16	10000	1	7	152168897	0	INTEL	65716.45189752542	0.1472636684749052
COMPA	18	16	10000	1	7	159828669	0	INTEL	62566.99791449805	0.27121218784597395
COMPA	19	16	10000	1	7	197075	0	INTEL	50742103.26018014	0.34191551439807183
BOOST	1	16	10000	1	7	53818273	0	INTEL	185810.49600012248	0.7308796958237586
BOOST	2	16	10000	1	7	54006509	0	INTEL	185162.86620192393	0.3954574253262695
BOOST	3	16	10000	1	7	60784280	0	INTEL	164516.22031222546	0.5870453676509781
BOOST	4	16	10000	1	7	52543825	0	INTEL	190317.32082694778	0.4265381517238229
BOOST	5	16	10000	1	7	52851880	0	INTEL	189208.02817231856	0.8318705786814017
BOOST	6	16	10000	1	7	53135987	0	INTEL	188196.37245093423	0.8028772665877082
BOOST	7	16	10000	1	7	50687013	0	INTEL	197289.19516326598	0.4197050238490084
BOOST	8	16	10000	1	7	53268005	0	INTEL	187729.95159101603	0.7895454128608721
BOOST	9	16	10000	1	7	52384797	0	INTEL	190895.07973086162	0.8339573216252036
BOOST	10	16	10000	1	7	53889925	0	INTEL	185563.44251731655	0.38964607948517277
BOOST	11	16	10000	1	7	69680994	0	INTEL	143511.15599757375	0.27879864916967173
BOOST	12	16	10000	1	7	73935715	0	INTEL	135252.631289222	0.24902580572866578
BOOST	13	16	10000	1	7	77828251	0	INTEL	128488.04735442404	0.23481776559516931
BOOST	14	16	10000	1	7	58477377	0	INTEL	171006.3021465549	0.6932211237860412
BOOST	15	16	10000	1	7	66165802	0	INTEL	151135.4762993729	0.6006108714589449
BOOST	16	16	10000	1	7	113335336	0	INTEL	88233.73497564784	0.3465735170185581
BOOST	17	16	10000	1	7	115940237	0	INTEL	86251.33308982282	0.18800044371135793
BOOST	18	16	10000	1	7	119872776	0	INTEL	83421.77710141626	0.33487790422072145
BOOST	19	16	10000	1	7	281306	0	INTEL	35548477.45871045	0.5098291540173335
STMVE	1	16	10000	1	7	1161853	0	INTEL	8606940.809207361	2.9334192879822147
STMVE	2	16	10000	1	7	950649	0	INTEL	10519129.563066915	3.4849181979889527
STMVE	3	16	10000	1	7	7244986	1702	INTEL	1380264.9170060507	0.5057983548898507
STMVE	4	16	10000	1	7	1223876	5	INTEL	8170762.397497785	2.79450695985541
STMVE	5	16	10000	1	7	2383641	4	INTEL	4195262.62553799	1.400757496619667
STMVE	6	16	10000	1	7	1913983	3	INTEL	5224706.80251601	1.8737157017591064
STMVE	7	16	10000	1	7	1640987	1	INTEL	6093893.492148323	2.1228059698218207
STMVE	8	16	10000	1	7	1733438	3	INTEL	5768882.41748479	2.0756733151113567
STMVE	9	16	10000	1	7	1591768	3	INTEL	6282322.549517266	2.195382744219007
STMVE	10	16	10000	1	7	1896702	5	INTEL	5272309.51409341	1.8483662694508676
STMVE	11	16	10000	1	7	8125488	0	INTEL	1230695.3133153357	0.45289230628363497
STMVE	12	16	10000	1	7	7626291	0	INTEL	1311253.399588345	0.4683347383413509
STMVE	13	16	10000	1	7	8663023	0	INTEL	1154331.4614309578	0.41959209850879997
STMVE	14	16	10000	1	7	6057561	0	INTEL	1650829.4344869165	0.6049287823927816
STMVE	15	16	10000	1	7	6535693	0	INTEL	1530059.627953761	0.5594181060830121
STMVE	16	16	10000	1	7	8678800	0	INTEL	1152233.0276075033	0.40542114117159056
STMVE	17	16	10000	1	7	8454689	0	INTEL	1182775.617175274	0.4027729464679304
STMVE	18	16	10000	1	7	8594968	0	INTEL	1163471.4637681025	0.4055097121943909
STMVE	19	16	10000	1	7	329965	7	INTEL	30306244.60170018	0.4491930962374797
SEGME	1	16	10000	2	7	4347474	1	INTEL	4600372.538168141	3.370443158486974
SEGME	2	16	10000	2	7	3037658	1	INTEL	6584019.66251632	3.7442621914646086
SEGME	3	16	10000	2	7	9520857970	13	INTEL	2100.6510193744652	0.0014359313039936043
SEGME	4	16	10000	2	7	6864573	7	INTEL	2913509.6968158106	3.5390719859778605
SEGME	5	16	10000	2	7	5673716	12	INTEL	3525026.6315762014	3.944736218732132
SEGME	6	16	10000	2	7	6431581	5	INTEL	3109655.308702479	3.8761131982944783
SEGME	7	16	10000	2	7	6663766	8	INTEL	3001305.8681832463	3.8646771210153537
SEGME	8	16	10000	2	7	6261529	9	INTEL	3194108.0205809157	3.7696867650057997
SEGME	9	16	10000	2	7	6640087	8	INTEL	3012008.7281988924	3.7445414495322127
SEGME	10	16	10000	2	7	6037162	10	INTEL	3312814.862347573	3.768147185714082
SEGME	11	16	10000	2	7	9681099161	43	INTEL	2065.881122318152	0.002187211766748683
SEGME	12	16	10000	2	7	9545219007	54	INTEL	2095.289797471695	0.0018569354969227478
SEGME	13	16	10000	2	7	9552804460	31	INTEL	2093.626021944136	0.001768918234509743
SEGME	14	16	10000	2	7	9555518375	13	INTEL	2093.0313997747926	0.0023566526813360873
SEGME	15	16	10000	2	7	9641626918	40	INTEL	2074.3387158718933	0.0023932414307508264
SEGME	16	16	10000	2	7	9547120697	2	INTEL	2094.872436910179	0.0014856500142977087
SEGME	17	16	10000	2	7	9556606599	2	INTEL	2092.793063396875	0.0013230748664827404
SEGME	18	16	10000	2	7	9500760591	3	INTEL	2105.0946193661434	0.001529952771756987
SEGME	19	16	10000	2	7	254419	0	INTEL	78610481.1354498	0.26341979176083546
COMPA	1	16	10000	2	7	69834821	1	INTEL	286390.08038697485	0.6366847134898506
COMPA	2	16	10000	2	7	72161044	1	INTEL	277157.8526496928	0.8861481688097527
COMPA	3	16	10000	2	7	104702965	280	INTEL	191016.55812707884	0.4006676697264495
COMPA	4	16	10000	2	7	71103838	7	INTEL	281278.7686650614	0.8930276028137891
COMPA	5	16	10000	2	7	68654016	7	INTEL	291315.80591002863	0.6816902597511557
COMPA	6	16	10000	2	7	71252468	13	INTEL	280692.03160794376	0.89805642942782
COMPA	7	16	10000	2	7	71147244	12	INTEL	281107.16417912126	0.9085116353909647
COMPA	8	16	10000	2	7	68853251	11	INTEL	290472.84927766153	0.9246941295480732
COMPA	9	16	10000	2	7	73300251	8	INTEL	272850.3617265922	0.8882256897046642
COMPA	10	16	10000	2	7	72365587	4	INTEL	276374.4595894731	0.6541362954742562
COMPA	11	16	10000	2	7	172828761	767	INTEL	115721.47994511169	0.22047862739697588
COMPA	12	16	10000	2	7	196877740	651	INTEL	101585.88776973974	0.2636383778074657
COMPA	13	16	10000	2	7	187726177	578	INTEL	106538.1521086428	0.17315066827361003
COMPA	14	16	10000	2	7	114862540	539	INTEL	174121.17127133007	0.3839395855254463
COMPA	15	16	10000	2	7	136711285	623	INTEL	146293.70208904115	0.4167861490000624
COMPA	16	16	10000	2	7	259184647	0	INTEL	77165.06448778967	0.20020083982829434
COMPA	17	16	10000	2	7	270992031	0	INTEL	73802.90824861931	0.1261620641530968
COMPA	18	16	10000	2	7	276146878	102	INTEL	72425.22582493219	0.1995146184488097
COMPA	19	16	10000	2	7	310586	0	INTEL	64394402.838505276	0.22680030651735753
BOOST	1	16	10000	2	7	89490370	0	INTEL	223487.7339315951	0.5033458013415298
BOOST	2	16	10000	2	7	86671639	0	INTEL	230755.99158797492	0.48082787496380447
BOOST	3	16	10000	2	7	89772310	0	INTEL	222785.8456577535	0.48310554780198933
BOOST	4	16	10000	2	7	87593746	0	INTEL	228326.8031487088	0.734567693908193
BOOST	5	16	10000	2	7	95349016	0	INTEL	209755.7042434502	0.6728590465999146
BOOST	6	16	10000	2	7	94001964	0	INTEL	212761.51208925806	0.47960022409744546
BOOST	7	16	10000	2	7	94692452	0	INTEL	211210.0761737588	0.45826138286080076
BOOST	8	16	10000	2	7	92773607	0	INTEL	215578.55349959608	0.4808223851854763
BOOST	9	16	10000	2	7	86123853	0	INTEL	232223.70229998883	0.7244388497110087
BOOST	10	16	10000	2	7	89444203	0	INTEL	223603.08806150354	0.7137208321930041
BOOST	11	16	10000	2	7	140023662	0	INTEL	142833.00203932676	0.2643254109437589
BOOST	12	16	10000	2	7	141851920	0	INTEL	140992.0993667199	0.2379460849031864
BOOST	13	16	10000	2	7	139551690	0	INTEL	143316.07162908596	0.3721022009837358
BOOST	14	16	10000	2	7	132976249	0	INTEL	150402.79862308342	0.31326313769009984
BOOST	15	16	10000	2	7	134297167	0	INTEL	148923.46910043157	0.4147693450599743
BOOST	16	16	10000	2	7	149553877	0	INTEL	133731.0700410662	0.3631022885484942
BOOST	17	16	10000	2	7	168177198	0	INTEL	118922.18587207048	0.33589469126486454
BOOST	18	16	10000	2	7	160729870	0	INTEL	124432.37837497162	0.22166139374093935
BOOST	19	16	10000	2	7	440436	0	INTEL	45409548.719904825	0.15523027182155863
STMVE	1	16	10000	2	7	1105515	0	INTEL	18091115.905256826	3.1504059194131244
STMVE	2	16	10000	2	7	1107035	0	INTEL	18066276.13399757	3.162437501975999
STMVE	3	16	10000	2	7	9455500	2354	INTEL	2115171.064459838	0.4173931574216064
STMVE	4	16	10000	2	7	1071599	10	INTEL	18663697.894454923	3.2904976581725065
STMVE	5	16	10000	2	7	2719758	5	INTEL	7353595.430181656	1.3309849626327048
STMVE	6	16	10000	2	7	2846835	4	INTEL	7025345.690916403	1.3397499328201317
STMVE	7	16	10000	2	7	2503947	6	INTEL	7987389.509442492	1.5161483050559779
STMVE	8	16	10000	2	7	3132067	7	INTEL	6385559.440458968	1.1984331752800945
STMVE	9	16	10000	2	7	2693210	10	INTEL	7426082.630021424	1.3771577411341858
STMVE	10	16	10000	2	7	2490723	3	INTEL	8029796.9705984965	1.5029973224642001
STMVE	11	16	10000	2	7	9395631	0	INTEL	2128648.9433226995	0.4285900542496826
STMVE	12	16	10000	2	7	10798663	0	INTEL	1852081.1326365124	0.3750869899356985
STMVE	13	16	10000	2	7	10554214	0	INTEL	1894977.6837953068	0.3872662616088702
STMVE	14	16	10000	2	7	8306547	0	INTEL	2407739.3410282275	0.4720164708632841
STMVE	15	16	10000	2	7	9798903	0	INTEL	2041044.7985861273	0.4037645846683042
STMVE	16	16	10000	2	7	9908534	0	INTEL	2018462.0651248712	0.38662015995504484
STMVE	17	16	10000	2	7	9884714	0	INTEL	2023326.1174779565	0.38593478779456847
STMVE	18	16	10000	2	7	9558044	32	INTEL	2092478.3355255532	0.3934989209089224
STMVE	19	16	10000	2	7	346476	7	INTEL	57724055.92306538	0.27489061291402583
SEGME	1	16	10000	3	7	5245948	2	INTEL	5718699.460993513	3.2418441814520467
SEGME	2	16	10000	3	7	3440490	2	INTEL	8719688.183950542	3.796896372319059
SEGME	3	16	10000	3	7	9532641123	55	INTEL	3147.0816548015346	0.0018581270155301533
SEGME	4	16	10000	3	7	10328192	17	INTEL	2904671.020833075	3.3728712634311986
SEGME	5	16	10000	3	7	8826001	9	INTEL	3399047.8813677905	3.777528577211809
SEGME	6	16	10000	3	7	9807340	13	INTEL	3058933.411098218	3.5514231177872895
SEGME	7	16	10000	3	7	10006146	18	INTEL	2998157.3325034436	3.5188481159479386
SEGME	8	16	10000	3	7	9535386	7	INTEL	3146175.729016109	3.7027391444877007
SEGME	9	16	10000	3	7	10025527	17	INTEL	2992361.3990566283	3.4963363023210654
SEGME	10	16	10000	3	7	9509456	13	INTEL	3154754.5937433224	3.4656301054445176
SEGME	11	16	10000	3	7	9692650442	82	INTEL	3095.1286420074116	0.0028651703851469605
SEGME	12	16	10000	3	7	9538673841	60	INTEL	3145.091288377139	0.002570573164437859
SEGME	13	16	10000	3	7	9530144105	77	INTEL	3147.906229902701	0.0022756005324853375
SEGME	14	16	10000	3	7	9530609238	57	INTEL	3147.752599108292	0.003345889775110723
SEGME	15	16	10000	3	7	9532704658	90	INTEL	3147.06067965963	0.003221570383409229
SEGME	16	16	10000	3	7	9518349151	4	INTEL	3151.8070543617528	0.0018091193889636715
SEGME	17	16	10000	3	7	9582086263	2	INTEL	3130.8421962178695	0.0015270490787064623
SEGME	18	16	10000	3	7	9508243268	3	INTEL	3155.156967950644	0.0014219626716433314
SEGME	19	16	10000	3	7	210760	0	INTEL	142342000.37957868	0.2955779085215411
COMPA	1	16	10000	3	7	99696901	2	INTEL	300912.0614491317	0.6618765110863376
COMPA	2	16	10000	3	7	98482291	2	INTEL	304623.29516684375	0.8259740728411771
COMPA	3	16	10000	3	7	152209502	440	INTEL	197096.76206679922	0.30423757644250093
COMPA	4	16	10000	3	7	100714477	17	INTEL	297871.7746804166	0.8691056698829902
COMPA	5	16	10000	3	7	100245616	15	INTEL	299264.95738227596	0.6704166095403115
COMPA	6	16	10000	3	7	100166382	7	INTEL	299501.6831096086	0.8761566230873749
COMPA	7	16	10000	3	7	100695197	13	INTEL	297928.8078655827	0.6998073900188109
COMPA	8	16	10000	3	7	103578663	10	INTEL	289634.94151300256	0.8245889986048576
COMPA	9	16	10000	3	7	101986572	17	INTEL	294156.3718800157	0.8692994995458814
COMPA	10	16	10000	3	7	103057149	10	INTEL	291100.62029757875	0.8227911971444115
COMPA	11	16	10000	3	7	309060762	1225	INTEL	97068.29105663048	0.18407831078860798
COMPA	12	16	10000	3	7	310468054	1020	INTEL	96628.29915505573	0.16331321804851456
COMPA	13	16	10000	3	7	310093782	831	INTEL	96744.92602370208	0.20705780549962785
COMPA	14	16	10000	3	7	228167479	964	INTEL	131482.36607373832	0.35944581304682777
COMPA	15	16	10000	3	7	257991068	1153	INTEL	116283.09550623667	0.29975261779217877
COMPA	16	16	10000	3	7	348592061	0	INTEL	86060.47973077619	0.13110882923980302
COMPA	17	16	10000	3	7	391044738	1	INTEL	76717.56473040688	0.1762767819164466
COMPA	18	16	10000	3	7	318796844	2480	INTEL	94103.81741420251	0.1274851798721069
COMPA	19	16	10000	3	7	238874	0	INTEL	125589222.77016334	0.5902065524083826
BOOST	1	16	10000	3	7	114311431	0	INTEL	262440.94521045755	0.7312960503486304
BOOST	2	16	10000	3	7	118541801	0	INTEL	253075.2843885002	0.7123973930512495
BOOST	3	16	10000	3	7	118818004	0	INTEL	252486.9884197011	0.40991691797818786
BOOST	4	16	10000	3	7	117539462	0	INTEL	255233.4296034127	0.724380931741886
BOOST	5	16	10000	3	7	122271819	0	INTEL	245354.9824101333	0.6889546969118043
BOOST	6	16	10000	3	7	130204129	0	INTEL	230407.43969033426	0.6402929203573875
BOOST	7	16	10000	3	7	113708965	0	INTEL	263831.4402035055	0.7466196618709879
BOOST	8	16	10000	3	7	122318347	0	INTEL	245261.6531843747	0.6776691889075316
BOOST	9	16	10000	3	7	122141957	0	INTEL	245615.84517595376	0.5431196013995421
BOOST	10	16	10000	3	7	123651368	0	INTEL	242617.61503520122	0.5342531916023767
BOOST	11	16	10000	3	7	205630486	0	INTEL	145892.76416921953	0.3406758081581347
BOOST	12	16	10000	3	7	198942383	0	INTEL	150797.4296256419	0.24265884057496184
BOOST	13	16	10000	3	7	196222211	0	INTEL	152887.890963577	0.22647066697255797
BOOST	14	16	10000	3	7	200772008	0	INTEL	149423.22039235668	0.3854033875080833
BOOST	15	16	10000	3	7	202102695	0	INTEL	148439.3862239195	0.2890811871657624
BOOST	16	16	10000	3	7	189302500	0	INTEL	158476.5124602158	0.3326419672217747
BOOST	17	16	10000	3	7	207268174	0	INTEL	144740.02168803784	0.32946466252942436
BOOST	18	16	10000	3	7	157701563	0	INTEL	190232.73726209044	0.37374633376335026
BOOST	19	16	10000	3	7	410371	0	INTEL	73104580.97672594	0.22082457093703015
STMVE	1	16	10000	3	7	1062058	1	INTEL	28247044.8883206	3.34731624826516
STMVE	2	16	10000	3	7	1106709	1	INTEL	27107396.79536355	3.1691881063585816
